country_code,country_name,year,co2_emissions,merge_id,male_death_rate,female_death_rate,cigarette_sales,land_area,Country Name,Country Code,Year,GDP,population
DNK,Denmark,1989,48785.768,DNK_1989,61.09,23.7,5.800000190734863,40000.0,Denmark,DNK,1989,112409000000.0,5132594.0
DNK,Denmark,1990,52090.0,DNK_1990,59.3,26.14,5.699999809265137,40000.0,Denmark,DNK,1990,138247000000.0,5140939.0
DNK,Denmark,1991,62800.0,DNK_1991,54.72,28.09,5.699999809265137,40000.0,Denmark,DNK,1991,139225000000.0,5154298.0
DNK,Denmark,1992,57030.0,DNK_1992,55.43,26.47,5.699999809265137,40000.0,Denmark,DNK,1992,152916000000.0,5171370.0
DNK,Denmark,1993,59360.0,DNK_1993,59.01,27.73,5.599999904632568,40000.0,Denmark,DNK,1993,143196000000.0,5188628.0
DNK,Denmark,1994,63200.0,DNK_1994,56.06,30.69,5.5,40000.0,Denmark,DNK,1994,156162000000.0,5206180.0
DNK,Denmark,1995,60000.0,DNK_1995,56.91,30.71,5.5,40000.0,Denmark,DNK,1995,185007000000.0,5233373.0
DNK,Denmark,1996,73340.0,DNK_1996,55.38,29.88,5.400000095367432,40000.0,Denmark,DNK,1996,187632000000.0,5263074.0
DNK,Denmark,1997,63650.0,DNK_1997,52.93,32.05,5.400000095367432,40000.0,Denmark,DNK,1997,173538000000.0,5284991.0
DNK,Denmark,1998,59710.0,DNK_1998,49.55,29.83,5.400000095367432,40000.0,Denmark,DNK,1998,176992000000.0,5304219.0
DNK,Denmark,1999,56730.0,DNK_1999,50.14,31.07,5.599999904632568,40000.0,Denmark,DNK,1999,177965000000.0,5321799.0
DNK,Denmark,2000,52600.0,DNK_2000,50.78,30.44,6.400000095367432,40000.0,Denmark,DNK,2000,164159000000.0,5339616.0
DNK,Denmark,2001,54250.0,DNK_2001,48.87,31.27,6.199999809265137,40000.0,Denmark,DNK,2001,164791000000.0,5358783.0
DNK,Denmark,2002,53840.0001525879,DNK_2002,46.32,30.54,6.099999904632568,40000.0,Denmark,DNK,2002,178635000000.0,5375931.0
DNK,Denmark,2003,59229.9995422363,DNK_2003,47.11,31.37,6.400000095367432,40000.0,Denmark,DNK,2003,218096000000.0,5390574.0
DNK,Denmark,2004,53729.9995422363,DNK_2004,47.82,32.82,6.300000190734863,40000.0,Denmark,DNK,2004,251373000000.0,5404523.0
DNK,Denmark,2005,50200.0007629395,DNK_2005,45.7,33.88,5.900000095367432,40000.0,Denmark,DNK,2005,264467000000.0,5419432.0
DNK,Denmark,2006,58130.0010681152,DNK_2006,47.82,33.67,6.0,40000.0,Denmark,DNK,2006,282885000000.0,5437272.0
DNK,Denmark,2007,53409.9998474121,DNK_2007,41.67,30.17,5.599999904632568,40000.0,Denmark,DNK,2007,319423000000.0,5461438.0
DNK,Denmark,2008,50130.0010681152,DNK_2008,43.27,32.39,5.5,40000.0,Denmark,DNK,2008,353361000000.0,5493621.0
DNK,Denmark,2009,47930.0003051758,DNK_2009,40.51,32.42,5.5,40000.0,Denmark,DNK,2009,321241000000.0,5523095.0
DNK,Denmark,2010,48119.9989318848,DNK_2010,40.71,32.22,5.400000095367432,40000.0,Denmark,DNK,2010,321995000000.0,5547683.0
ESP,Spain,1960,48928.781,ESP_1960,18.35,4.34,4.199999809265137,499556.645,Spain,ESP,1960,12072126075.0,30455000.0
ESP,Spain,1961,53677.546,ESP_1961,18.76,3.87,4.5,499556.645,Spain,ESP,1961,13834300571.0,30739250.0
ESP,Spain,1962,60054.459,ESP_1962,20.35,4.09,4.599999904632568,499556.645,Spain,ESP,1962,16138545209.0,31023366.0
ESP,Spain,1963,58822.347,ESP_1963,19.76,4.08,4.699999809265137,499556.645,Spain,ESP,1963,19074913948.0,31296651.0
ESP,Spain,1964,64410.855,ESP_1964,20.14,3.89,4.900000095367432,499556.645,Spain,ESP,1964,21343844644.0,31609195.0
ESP,Spain,1965,71117.798,ESP_1965,21.12,4.09,5.300000190734863,499556.645,Spain,ESP,1965,24756958695.0,31954292.0
ESP,Spain,1966,77729.399,ESP_1966,21.97,4.27,5.400000095367432,499556.645,Spain,ESP,1966,28721062242.0,32283194.0
ESP,Spain,1967,86519.198,ESP_1967,22.54,4.6,5.599999904632568,499556.645,Spain,ESP,1967,31647119228.0,32682947.0
ESP,Spain,1968,97157.165,ESP_1968,23.66,4.5,5.699999809265137,499556.645,Spain,ESP,1968,31475548481.0,33113134.0
ESP,Spain,1969,96882.14,ESP_1969,23.67,4.34,5.699999809265137,499556.645,Spain,ESP,1969,36038711600.0,33441054.0
ESP,Spain,1970,116929.629,ESP_1970,24.79,4.54,5.800000190734863,499556.645,Spain,ESP,1970,40992995008.0,33814531.0
ESP,Spain,1971,128682.364,ESP_1971,25.8,4.6,5.900000095367432,499556.645,Spain,ESP,1971,46619420359.0,34224490.0
ESP,Spain,1972,145026.183,ESP_1972,26.71,4.42,6.099999904632568,499556.645,Spain,ESP,1972,59132415221.0,34604469.0
ESP,Spain,1973,155367.123,ESP_1973,28.22,4.57,6.400000095367432,499556.645,Spain,ESP,1973,78639525985.0,34988947.0
ESP,Spain,1974,173152.073,ESP_1974,29.99,4.71,6.800000190734863,499556.645,Spain,ESP,1974,97274006346.0,35373335.0
ESP,Spain,1975,181644.845,ESP_1975,33.21,4.68,6.400000095367432,499556.645,Spain,ESP,1975,114777000000.0,35757900.0
ESP,Spain,1976,198443.372,ESP_1976,32.44,4.22,6.699999809265137,499556.645,Spain,ESP,1976,118507000000.0,36137812.0
ESP,Spain,1977,195663.786,ESP_1977,34.05,4.68,7.0,499556.645,Spain,ESP,1977,132449000000.0,36511638.0
ESP,Spain,1978,200493.225,ESP_1978,36.06,4.44,6.5,499556.645,Spain,ESP,1978,160600000000.0,36864898.0
ESP,Spain,1979,203745.854,ESP_1979,38.0,4.46,7.199999809265137,499556.645,Spain,ESP,1979,214602000000.0,37191330.0
ESP,Spain,1980,215003.544,ESP_1980,37.18,4.42,7.0,499556.645,Spain,ESP,1980,232767000000.0,37491165.0
ESP,Spain,1981,207288.176,ESP_1981,40.04,4.31,6.400000095367432,499556.645,Spain,ESP,1981,202808000000.0,37758631.0
ESP,Spain,1982,209906.414,ESP_1982,40.72,4.18,6.699999809265137,499556.645,Spain,ESP,1982,195997000000.0,37986012.0
ESP,Spain,1983,204867.956,ESP_1983,41.92,4.42,6.699999809265137,499556.645,Spain,ESP,1983,170951000000.0,38171525.0
ESP,Spain,1984,198953.085,ESP_1984,44.24,3.95,6.900000095367432,499556.645,Spain,ESP,1984,172103000000.0,38330364.0
ESP,Spain,1985,201233.959,ESP_1985,44.87,4.22,7.300000190734863,499556.645,Spain,ESP,1985,180793000000.0,38469512.0
ESP,Spain,1986,190467.647,ESP_1986,45.36,4.19,7.099999904632568,499556.645,Spain,ESP,1986,251321000000.0,38584624.0
ESP,Spain,1987,190878.351,ESP_1987,47.99,4.25,7.199999809265137,499556.645,Spain,ESP,1987,318748000000.0,38684815.0
ESP,Spain,1988,199033.759,ESP_1988,50.4,3.93,6.900000095367432,499556.645,Spain,ESP,1988,376160000000.0,38766939.0
ESP,Spain,1989,226671.938,ESP_1989,51.25,3.96,7.0,499556.645,Spain,ESP,1989,414757000000.0,38827764.0
ESP,Spain,1990,214950.0,ESP_1990,51.71,4.04,7.199999809265137,499556.645,Spain,ESP,1990,536559000000.0,38867322.0
ESP,Spain,1991,222100.0,ESP_1991,52.61,4.31,7.300000190734863,499556.645,Spain,ESP,1991,577166000000.0,38966376.0
ESP,Spain,1992,232370.0,ESP_1992,53.81,4.18,6.900000095367432,499556.645,Spain,ESP,1992,630916000000.0,39157685.0
ESP,Spain,1993,218080.0,ESP_1993,54.08,4.21,6.300000190734863,499556.645,Spain,ESP,1993,525076000000.0,39361262.0
ESP,Spain,1994,228450.0,ESP_1994,54.78,4.36,6.800000190734863,499556.645,Spain,ESP,1994,530563000000.0,39549108.0
ESP,Spain,1995,240570.0,ESP_1995,55.41,4.53,6.300000190734863,499556.645,Spain,ESP,1995,614609000000.0,39724050.0
ESP,Spain,1996,230110.0,ESP_1996,53.64,4.49,6.0,499556.645,Spain,ESP,1996,642589000000.0,39889852.0
ESP,Spain,1997,248600.0,ESP_1997,53.43,4.78,6.599999904632568,499556.645,Spain,ESP,1997,590077000000.0,40057389.0
ESP,Spain,1998,256220.0,ESP_1998,54.46,4.95,7.300000190734863,499556.645,Spain,ESP,1998,619215000000.0,40223509.0
ESP,Spain,1999,278300.0,ESP_1999,54.13,4.95,7.099999904632568,499556.645,Spain,ESP,1999,634908000000.0,40386875.0
ESP,Spain,2000,293310.0,ESP_2000,52.02,5.24,7.099999904632568,499556.645,Spain,ESP,2000,598363000000.0,40567864.0
ESP,Spain,2001,294790.0,ESP_2001,53.19,5.39,7.199999809265137,499556.645,Spain,ESP,2001,627830000000.0,40850412.0
ESP,Spain,2002,312750.0,ESP_2002,51.4,5.73,7.099999904632568,499556.645,Spain,ESP,2002,708757000000.0,41431558.0
ESP,Spain,2003,318660.003662109,ESP_2003,51.82,5.98,7.099999904632568,499556.645,Spain,ESP,2003,907492000000.0,42187645.0
ESP,Spain,2004,335559.997558594,ESP_2004,51.23,6.48,7.199999809265137,499556.645,Spain,ESP,2004,1069060000000.0,42921895.0
ESP,Spain,2005,350500.0,ESP_2005,49.87,6.32,7.0,499556.645,Spain,ESP,2005,1153720000000.0,43653155.0
ESP,Spain,2006,341779.998779297,ESP_2006,49.56,6.76,6.800000190734863,499556.645,Spain,ESP,2006,1260400000000.0,44397319.0
ESP,Spain,2007,354679.992675781,ESP_2007,49.15,6.95,6.599999904632568,499556.645,Spain,ESP,2007,1474000000000.0,45226803.0
ESP,Spain,2008,324269.989013672,ESP_2008,48.01,7.48,6.699999809265137,499556.645,Spain,ESP,2008,1631860000000.0,45954106.0
ESP,Spain,2009,287489.990234375,ESP_2009,47.46,7.62,6.099999904632568,499556.645,Spain,ESP,2009,1491470000000.0,46362946.0
ESP,Spain,2010,273250.0,ESP_2010,46.61,8.33,5.5,499556.645,Spain,ESP,2010,1422110000000.0,46576897.0
EST,Estonia,1990,35280.0,EST_1990,70.3,7.83,4.300000190734863,42750.0,Estonia,EST,1990,4502970889.0,1569174.0
EST,Estonia,1991,31540.0,EST_1991,84.56,8.64,4.699999809265137,42750.0,Estonia,EST,1991,4502970889.0,1561314.0
EST,Estonia,1992,23820.0,EST_1992,75.6,8.25,4.800000190734863,42750.0,Estonia,EST,1992,4502970889.0,1533091.0
EST,Estonia,1993,18340.0,EST_1993,72.6,8.22,4.900000095367432,42750.0,Estonia,EST,1993,4502970889.0,1494128.0
EST,Estonia,1994,17820.0,EST_1994,71.29,7.83,5.0,42750.0,Estonia,EST,1994,4502970889.0,1462514.0
EST,Estonia,1995,16260.0,EST_1995,76.25,7.39,5.0,42750.0,Estonia,EST,1995,4502970889.0,1436634.0
EST,Estonia,1996,17200.0,EST_1996,69.52,8.14,5.300000190734863,42750.0,Estonia,EST,1996,4786018988.0,1415594.0
EST,Estonia,1997,16770.0,EST_1997,71.76,9.73,5.400000095367432,42750.0,Estonia,EST,1997,5154420649.0,1399535.0
EST,Estonia,1998,16240.0,EST_1998,71.2,8.24,5.400000095367432,42750.0,Estonia,EST,1998,5674080543.0,1386156.0
EST,Estonia,1999,15290.0,EST_1999,66.2,8.33,5.400000095367432,42750.0,Estonia,EST,1999,5756912266.0,1390244.0
EST,Estonia,2000,14920.0,EST_2000,66.37,8.14,4.800000190734863,42750.0,Estonia,EST,2000,5686579748.0,1396985.0
EST,Estonia,2001,15380.0,EST_2001,65.94,8.76,5.099999904632568,42750.0,Estonia,EST,2001,6254649539.0,1388115.0
EST,Estonia,2002,14949.9998092651,EST_2002,65.63,8.58,5.5,42750.0,Estonia,EST,2002,7367975888.0,1379350.0
EST,Estonia,2003,16940.0005340576,EST_2003,67.53,8.53,5.099999904632568,42750.0,Estonia,EST,2003,9874013098.0,1370720.0
EST,Estonia,2004,17020.0004577637,EST_2004,59.44,10.11,5.400000095367432,42750.0,Estonia,EST,2004,12145911801.0,1362550.0
EST,Estonia,2005,17229.9995422363,EST_2005,57.4,9.28,5.599999904632568,42750.0,Estonia,EST,2005,14106790200.0,1354775.0
EST,Estonia,2006,15979.9995422363,EST_2006,63.88,9.75,5.199999809265137,42750.0,Estonia,EST,2006,17022870405.0,1346810.0
EST,Estonia,2007,19979.9995422363,EST_2007,63.96,8.54,5.300000190734863,42750.0,Estonia,EST,2007,22449129483.0,1340680.0
EST,Estonia,2008,18399.9996185303,EST_2008,62.18,9.13,5.099999904632568,42750.0,Estonia,EST,2008,24341678629.0,1337090.0
EST,Estonia,2009,15050.0001907349,EST_2009,52.55,8.55,5.099999904632568,42750.0,Estonia,EST,2009,19633031398.0,1334515.0
EST,Estonia,2010,19000.0,EST_2010,55.03,8.35,4.800000190734863,42750.0,Estonia,EST,2010,19523477326.0,1331475.0
EST,Estonia,2011,18170.0000762939,EST_2011,53.07,9.75,4.599999904632568,42750.0,Estonia,EST,2011,23213994093.0,1327439.0
EST,Estonia,2012,16889.9993896484,EST_2012,55.02,10.17,4.699999809265137,42750.0,Estonia,EST,2012,23019150071.0,1322696.0
EST,Estonia,2013,19319.9996948242,EST_2013,50.2,10.76,4.5,42750.0,Estonia,EST,2013,25115753366.0,1317997.0
EST,Estonia,2014,17940.0005340576,EST_2014,54.34,10.54,4.5,42750.0,Estonia,EST,2014,26634083965.0,1314545.0
FIN,Finland,1960,15104.373,FIN_1960,62.76,3.13,5.800000190734863,303940.0,Finland,FIN,1960,5224102196.0,4429634.0
FIN,Finland,1961,14939.358,FIN_1961,63.47,4.27,5.900000095367432,303940.0,Finland,FIN,1961,5921659485.0,4461005.0
FIN,Finland,1962,16809.528,FIN_1962,66.3,4.04,6.0,303940.0,Finland,FIN,1962,6340580854.0,4491443.0
FIN,Finland,1963,19358.093,FIN_1963,66.4,4.73,6.5,303940.0,Finland,FIN,1963,6885920329.0,4523309.0
FIN,Finland,1964,22852.744,FIN_1964,66.73,4.45,5.300000190734863,303940.0,Finland,FIN,1964,7766655086.0,4548543.0
FIN,Finland,1965,25327.969,FIN_1965,68.3,4.33,6.0,303940.0,Finland,FIN,1965,8589340019.0,4563732.0
FIN,Finland,1966,29519.35,FIN_1966,67.46,4.43,5.800000190734863,303940.0,Finland,FIN,1966,9208524505.0,4580869.0
FIN,Finland,1967,28617.268,FIN_1967,69.11,4.61,6.099999904632568,303940.0,Finland,FIN,1967,9368954010.0,4605744.0
FIN,Finland,1968,33314.695,FIN_1968,73.67,4.66,6.0,303940.0,Finland,FIN,1968,8823033880.0,4626469.0
FIN,Finland,1969,37935.115,FIN_1969,76.18,4.57,6.099999904632568,303940.0,Finland,FIN,1969,10070766721.0,4623785.0
FIN,Finland,1970,40395.672,FIN_1970,74.21,4.41,5.800000190734863,303940.0,Finland,FIN,1970,11357516988.0,4606307.0
FIN,Finland,1971,40582.689,FIN_1971,77.52,5.04,6.300000190734863,303940.0,Finland,FIN,1971,12527405513.0,4612124.0
FIN,Finland,1972,44161.681,FIN_1972,71.43,5.36,6.599999904632568,303940.0,Finland,FIN,1972,14743186120.0,4639657.0
FIN,Finland,1973,49387.156,FIN_1973,72.94,4.04,6.300000190734863,303940.0,Finland,FIN,1973,19472363467.0,4666081.0
FIN,Finland,1974,46680.91,FIN_1974,71.8,4.77,6.699999809265137,303940.0,Finland,FIN,1974,24848821490.0,4690574.0
FIN,Finland,1975,46101.524,FIN_1975,67.28,4.93,6.599999904632568,303940.0,Finland,FIN,1975,29472623242.0,4711440.0
FIN,Finland,1976,51279.328,FIN_1976,76.47,5.91,5.699999809265137,303940.0,Finland,FIN,1976,31849513771.0,4725664.0
FIN,Finland,1977,50219.565,FIN_1977,73.71,6.11,5.900000095367432,303940.0,Finland,FIN,1977,33499799321.0,4738902.0
FIN,Finland,1978,51913.719,FIN_1978,74.21,5.84,5.800000190734863,303940.0,Finland,FIN,1978,36256160289.0,4752528.0
FIN,Finland,1979,54333.939,FIN_1979,75.52,5.98,6.0,303940.0,Finland,FIN,1979,44465255686.0,4764690.0
FIN,Finland,1980,58246.628,FIN_1980,74.24,7.02,5.699999809265137,303940.0,Finland,FIN,1980,53645202423.0,4779535.0
FIN,Finland,1981,51510.349,FIN_1981,73.64,6.48,5.300000190734863,303940.0,Finland,FIN,1981,52448332874.0,4799964.0
FIN,Finland,1982,43083.583,FIN_1982,65.96,6.37,5.5,303940.0,Finland,FIN,1982,52797582336.0,4826933.0
FIN,Finland,1983,41576.446,FIN_1983,69.66,6.09,5.599999904632568,303940.0,Finland,FIN,1983,50973526900.0,4855787.0
FIN,Finland,1984,42254.841,FIN_1984,65.69,7.01,5.800000190734863,303940.0,Finland,FIN,1984,52888800950.0,4881803.0
FIN,Finland,1985,49665.848,FIN_1985,65.98,7.66,5.300000190734863,303940.0,Finland,FIN,1985,55875863392.0,4902206.0
FIN,Finland,1986,53329.181,FIN_1986,60.68,6.98,5.5,303940.0,Finland,FIN,1986,73531550551.0,4918154.0
FIN,Finland,1987,57656.241,FIN_1987,60.64,7.31,5.800000190734863,303940.0,Finland,FIN,1987,91594751792.0,4932123.0
FIN,Finland,1988,52185.077,FIN_1988,57.78,7.18,5.5,303940.0,Finland,FIN,1988,109059000000.0,4946481.0
FIN,Finland,1989,52584.78,FIN_1989,53.87,7.37,5.699999809265137,303940.0,Finland,FIN,1989,119012000000.0,4964371.0
FIN,Finland,1990,54560.0,FIN_1990,55.38,7.69,5.300000190734863,303940.0,Finland,FIN,1990,141438000000.0,4986431.0
FIN,Finland,1991,55130.0,FIN_1991,50.33,7.63,5.199999809265137,303940.0,Finland,FIN,1991,127774000000.0,5013740.0
FIN,Finland,1992,52280.0,FIN_1992,53.9,8.34,5.199999809265137,303940.0,Finland,FIN,1992,112533000000.0,5041992.0
FIN,Finland,1993,53460.0,FIN_1993,50.8,7.53,4.699999809265137,303940.0,Finland,FIN,1993,89214114708.0,5066447.0
FIN,Finland,1994,59930.0,FIN_1994,47.07,7.85,4.400000095367432,303940.0,Finland,FIN,1994,103300000000.0,5088333.0
FIN,Finland,1995,56090.0,FIN_1995,47.79,7.95,4.0,303940.0,Finland,FIN,1995,134190000000.0,5107790.0
FIN,Finland,1996,62570.0,FIN_1996,45.89,8.03,4.300000190734863,303940.0,Finland,FIN,1996,132129000000.0,5124573.0
FIN,Finland,1997,60620.0,FIN_1997,43.82,8.13,4.199999809265137,303940.0,Finland,FIN,1997,126912000000.0,5139835.0
FIN,Finland,1998,57270.0,FIN_1998,43.27,9.26,4.199999809265137,303940.0,Finland,FIN,1998,134039000000.0,5153498.0
FIN,Finland,1999,56510.0,FIN_1999,40.05,8.09,4.300000190734863,303940.0,Finland,FIN,1999,135264000000.0,5165474.0
FIN,Finland,2000,55100.0,FIN_2000,39.11,8.79,4.0,303940.0,Finland,FIN,2000,126020000000.0,5176209.0
FIN,Finland,2001,61090.0,FIN_2001,38.73,9.29,4.199999809265137,303940.0,Finland,FIN,2001,129533000000.0,5188008.0
FIN,Finland,2002,63439.998626709,FIN_2002,37.0,9.12,4.199999809265137,303940.0,Finland,FIN,2002,140404000000.0,5200598.0
FIN,Finland,2003,71709.9990844727,FIN_2003,36.5,9.79,4.0,303940.0,Finland,FIN,2003,171652000000.0,5213014.0
FIN,Finland,2004,67680.0003051758,FIN_2004,34.76,9.09,4.0,303940.0,Finland,FIN,2004,197479000000.0,5228172.0
FIN,Finland,2005,55459.9990844727,FIN_2005,34.85,9.68,4.099999904632568,303940.0,Finland,FIN,2005,204885000000.0,5246096.0
FIN,Finland,2006,67019.9966430664,FIN_2006,34.88,9.52,4.0,303940.0,Finland,FIN,2006,217089000000.0,5266268.0
FIN,Finland,2007,65099.9984741211,FIN_2007,33.94,10.28,3.900000095367432,303940.0,Finland,FIN,2007,256378000000.0,5288720.0
FIN,Finland,2008,56659.9998474121,FIN_2008,31.25,10.62,5.099999904632568,303940.0,Finland,FIN,2008,285716000000.0,5313399.0
FIN,Finland,2009,54180.0003051758,FIN_2009,31.43,10.17,2.900000095367432,303940.0,Finland,FIN,2009,253498000000.0,5338871.0
FRA,France,1960,271218.654,FRA_1960,23.7,3.77,5.0,547557.0,France,FRA,1960,62225478001.0,46649927.0
FRA,France,1961,281211.229,FRA_1961,25.05,3.83,5.0,547557.0,France,FRA,1961,67461644222.0,47161641.0
FRA,France,1962,298706.486,FRA_1962,26.05,3.99,5.099999904632568,547557.0,France,FRA,1962,75607529810.0,47679792.0
FRA,France,1963,334019.696,FRA_1963,27.88,4.29,5.099999904632568,547557.0,France,FRA,1963,84759195106.0,48189939.0
FRA,France,1964,345303.055,FRA_1964,28.76,4.19,5.099999904632568,547557.0,France,FRA,1964,94007851047.0,48733997.0
FRA,France,1965,351852.317,FRA_1965,30.16,4.15,5.300000190734863,547557.0,France,FRA,1965,101537000000.0,49282756.0
FRA,France,1966,347235.564,FRA_1966,31.64,4.26,5.300000190734863,547557.0,France,FRA,1966,110046000000.0,49817041.0
FRA,France,1967,372009.816,FRA_1967,32.11,4.46,5.599999904632568,547557.0,France,FRA,1967,118973000000.0,50334012.0
FRA,France,1968,384631.63,FRA_1968,32.99,4.02,5.599999904632568,547557.0,France,FRA,1968,129785000000.0,50817020.0
FRA,France,1969,413259.899,FRA_1969,33.29,3.85,5.599999904632568,547557.0,France,FRA,1969,141903000000.0,51272683.0
FRA,France,1970,439013.24,FRA_1970,32.94,3.72,5.800000190734863,547557.0,France,FRA,1970,148456000000.0,51724116.0
FRA,France,1971,462434.369,FRA_1971,34.74,3.84,5.900000095367432,547557.0,France,FRA,1971,165967000000.0,52185222.0
FRA,France,1972,480729.032,FRA_1972,36.98,3.91,5.699999809265137,547557.0,France,FRA,1972,203494000000.0,52637888.0
FRA,France,1973,516599.626,FRA_1973,37.67,3.93,5.900000095367432,547557.0,France,FRA,1973,264430000000.0,53053660.0
FRA,France,1974,499071.366,FRA_1974,39.52,4.02,6.099999904632568,547557.0,France,FRA,1974,285552000000.0,53415250.0
FRA,France,1975,446919.292,FRA_1975,39.92,3.98,6.300000190734863,547557.0,France,FRA,1975,360832000000.0,53715733.0
FRA,France,1976,505602.293,FRA_1976,42.55,4.01,6.099999904632568,547557.0,France,FRA,1976,372319000000.0,53966558.0
FRA,France,1977,480857.377,FRA_1977,43.59,4.08,6.300000190734863,547557.0,France,FRA,1977,410279000000.0,54221988.0
FRA,France,1978,505858.983,FRA_1978,45.89,4.27,6.099999904632568,547557.0,France,FRA,1978,506708000000.0,54486195.0
FRA,France,1979,529155.434,FRA_1979,46.25,4.13,6.199999809265137,547557.0,France,FRA,1979,613953000000.0,54753575.0
FRA,France,1980,505363.938,FRA_1980,46.81,4.26,6.099999904632568,547557.0,France,FRA,1980,701288000000.0,55052582.0
FRA,France,1981,454700.666,FRA_1981,47.63,4.45,6.0,547557.0,France,FRA,1981,615552000000.0,55371044.0
FRA,France,1982,436893.714,FRA_1982,48.04,4.51,6.0,547557.0,France,FRA,1982,584878000000.0,55694106.0
FRA,France,1983,422603.415,FRA_1983,48.26,4.74,6.099999904632568,547557.0,France,FRA,1983,559869000000.0,55992656.0
FRA,France,1984,405342.846,FRA_1984,49.47,4.64,6.099999904632568,547557.0,France,FRA,1984,530684000000.0,56275701.0
FRA,France,1985,400880.107,FRA_1985,50.01,4.87,6.400000095367432,547557.0,France,FRA,1985,553138000000.0,56569195.0
FRA,France,1986,385614.386,FRA_1986,51.98,5.07,6.199999809265137,547557.0,France,FRA,1986,771471000000.0,56865193.0
FRA,France,1987,377491.981,FRA_1987,51.7,5.53,6.099999904632568,547557.0,France,FRA,1987,934173000000.0,57168409.0
FRA,France,1988,372207.834,FRA_1988,52.37,5.59,6.0,547557.0,France,FRA,1988,1018850000000.0,57472651.0
FRA,France,1989,390649.177,FRA_1989,52.67,5.73,6.0,547557.0,France,FRA,1989,1025210000000.0,57766282.0
FRA,France,1990,356240.0,FRA_1990,51.93,5.69,5.900000095367432,547557.0,France,FRA,1990,1269180000000.0,58044701.0
FRA,France,1991,380650.0,FRA_1991,52.68,5.99,6.0,547557.0,France,FRA,1991,1269280000000.0,58557577.0
FRA,France,1992,368590.0,FRA_1992,52.79,6.03,5.900000095367432,547557.0,France,FRA,1992,1401470000000.0,58849943.0
FRA,France,1993,349420.0,FRA_1993,52.94,6.33,5.699999809265137,547557.0,France,FRA,1993,1322820000000.0,59106166.0
FRA,France,1994,344400.0,FRA_1994,51.65,6.55,5.599999904632568,547557.0,France,FRA,1994,1393980000000.0,59327585.0
FRA,France,1995,352240.0,FRA_1995,52.11,7.01,5.400000095367432,547557.0,France,FRA,1995,1601090000000.0,59543659.0
FRA,France,1996,367900.0,FRA_1996,51.81,7.26,5.400000095367432,547557.0,France,FRA,1996,1605680000000.0,59756533.0
FRA,France,1997,359070.0,FRA_1997,51.24,7.22,5.199999809265137,547557.0,France,FRA,1997,1452880000000.0,59969944.0
FRA,France,1998,381110.0,FRA_1998,52.55,8.12,5.199999809265137,547557.0,France,FRA,1998,1503110000000.0,60192790.0
FRA,France,1999,374900.0,FRA_1999,51.82,8.4,5.199999809265137,547557.0,France,FRA,1999,1493150000000.0,60504420.0
FRA,France,2000,373120.0,FRA_2000,50.46,8.19,5.099999904632568,547557.0,France,FRA,2000,1365640000000.0,60921384.0
FRA,France,2001,376730.0,FRA_2001,49.72,8.49,5.199999809265137,547557.0,France,FRA,2001,1377660000000.0,61367388.0
FRA,France,2002,371019.989013672,FRA_2002,49.26,9.24,4.900000095367432,547557.0,France,FRA,2002,1501410000000.0,61816234.0
FRA,France,2003,376709.991455078,FRA_2003,48.44,9.89,4.300000190734863,547557.0,France,FRA,2003,1844540000000.0,62256970.0
FRA,France,2004,377790.008544922,FRA_2004,48.44,10.14,3.5,547557.0,France,FRA,2004,2119630000000.0,62716306.0
FRA,France,2005,380660.003662109,FRA_2005,48.66,10.81,3.5,547557.0,France,FRA,2005,2196950000000.0,63188395.0
FRA,France,2006,371549.987792969,FRA_2006,47.76,11.25,3.5,547557.0,France,FRA,2006,2320540000000.0,63628261.0
FRA,France,2007,362829.986572266,FRA_2007,47.14,11.29,3.5,547557.0,France,FRA,2007,2660590000000.0,64021737.0
FRA,France,2008,357989.990234375,FRA_2008,45.92,11.84,3.400000095367432,547557.0,France,FRA,2008,2930300000000.0,64379696.0
FRA,France,2009,343730.010986328,FRA_2009,45.8,12.33,3.5,547557.0,France,FRA,2009,2700890000000.0,64710879.0
FRA,France,2010,347779.998779297,FRA_2010,44.47,12.36,3.5,547557.0,France,FRA,2010,2645190000000.0,65030575.0
GBR,United Kingdom,1960,584299.78,GBR_1960,68.39,8.84,8.300000190734863,241930.0,United Kingdom,GBR,1960,73233967692.0,52400000.0
GBR,United Kingdom,1961,588938.535,GBR_1961,69.69,9.35,8.399999618530273,241930.0,United Kingdom,GBR,1961,77741965703.0,52800000.0
GBR,United Kingdom,1962,593360.937,GBR_1962,71.73,9.69,8.100000381469727,241930.0,United Kingdom,GBR,1962,81247564157.0,53250000.0
GBR,United Kingdom,1963,603822.888,GBR_1963,73.4,10.08,8.300000190734863,241930.0,United Kingdom,GBR,1963,86561961812.0,53650000.0
GBR,United Kingdom,1964,608355.3,GBR_1964,74.85,10.66,8.300000190734863,241930.0,United Kingdom,GBR,1964,94407558351.0,54000000.0
GBR,United Kingdom,1965,622619.93,GBR_1965,76.44,11.28,8.100000381469727,241930.0,United Kingdom,GBR,1965,101825000000.0,54348050.0
GBR,United Kingdom,1966,618564.228,GBR_1966,77.63,11.71,8.399999618530273,241930.0,United Kingdom,GBR,1966,108573000000.0,54648500.0
GBR,United Kingdom,1967,592517.527,GBR_1967,79.78,12.35,8.5,241930.0,United Kingdom,GBR,1967,113117000000.0,54943600.0
